samplename,key,value
20191113T0130-KUM-Nagahama,collection_date_utc,2019-11-13T01:30:00Z
20191113T0130-KUM-Nagahama,samp_size,2000
20191113T0130-KUM-Nagahama,size_frac_low,0.45
20191113T0130-KUM-Nagahama,num_filter,2
20191113T0130-KUM-Nagahama,filter_prod_name,Sterivex-HV
20191113T0130-KUM-Nagahama,samp_store_temp,-20
20191113T0130-KUM-Nagahama,samp_store_sol,RNAlater
20191114T0315-AKU-Hiai,samp_name,20191114T0315-AKU-Hiai
20191114T0315-AKU-Hiai,project_name,ANEMONE 2020KibanS
20191114T0315-AKU-Hiai,correspondence,Yasuhisa Henmi
20191114T0315-AKU-Hiai,worldmesh,20483063
20191114T0315-AKU-Hiai,lat_lon,32.54166667 130.43750000
20191114T0315-AKU-Hiai,samp_taxon_id,metagenome
20191114T0315-AKU-Hiai,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20191114T0315-AKU-Hiai,collection_date,2019-11-14T12:15:00+09:00
20191114T0315-AKU-Hiai,collection_date_local,2019-11-14T12:15:00+09:00
20191114T0315-AKU-Hiai,collection_date_utc,2019-11-14T03:15:00Z
20191114T0315-AKU-Hiai,samp_size,2000
20191114T0315-AKU-Hiai,size_frac_low,0.45
20191114T0315-AKU-Hiai,num_filter,2
20191114T0315-AKU-Hiai,filter_prod_name,Sterivex-HV
20191114T0315-AKU-Hiai,samp_store_temp,-20
20191114T0315-AKU-Hiai,samp_store_sol,RNAlater
20191118T2347-FRA-SetonaikaiWest,samp_name,20191118T2347-FRA-SetonaikaiWest
20191118T2347-FRA-SetonaikaiWest,project_name,ANEMONE 2020KibanS
20191118T2347-FRA-SetonaikaiWest,correspondence,Masakazu Hori
20191118T2347-FRA-SetonaikaiWest,worldmesh,20513232
20191118T2347-FRA-SetonaikaiWest,lat_lon,34.29166667 132.31250000
20191118T2347-FRA-SetonaikaiWest,samp_taxon_id,metagenome
20191118T2347-FRA-SetonaikaiWest,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20191118T2347-FRA-SetonaikaiWest,collection_date,2019-11-19T8:47:00+09:00
20191118T2347-FRA-SetonaikaiWest,collection_date_local,2019-11-19T8:47:00+09:00
20191118T2347-FRA-SetonaikaiWest,collection_date_utc,2019-11-18T23:47:00Z
20191118T2347-FRA-SetonaikaiWest,samp_size,2000
20191118T2347-FRA-SetonaikaiWest,size_frac_low,0.45
20191118T2347-FRA-SetonaikaiWest,num_filter,2
20191118T2347-FRA-SetonaikaiWest,filter_prod_name,Sterivex-HV
20191118T2347-FRA-SetonaikaiWest,samp_store_temp,-20
20191118T2347-FRA-SetonaikaiWest,samp_store_sol,RNAlater
20191119T0130-KUM-Nagahama,samp_name,20191119T0130-KUM-Nagahama
20191119T0130-KUM-Nagahama,project_name,ANEMONE 2020KibanS
20191119T0130-KUM-Nagahama,correspondence,Reiji Masuda
20191119T0130-KUM-Nagahama,worldmesh,20533512
20191119T0130-KUM-Nagahama,lat_lon,35.45833333 135.31250000
20191119T0130-KUM-Nagahama,samp_taxon_id,metagenome
20191119T0130-KUM-Nagahama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20191119T0130-KUM-Nagahama,collection_date,2019-11-19T10:30:00+09:00
20191119T0130-KUM-Nagahama,collection_date_local,2019-11-19T10:30:00+09:00
20191119T0130-KUM-Nagahama,collection_date_utc,2019-11-19T01:30:00Z
20191119T0130-KUM-Nagahama,samp_size,2000
20191119T0130-KUM-Nagahama,size_frac_low,0.45
20191119T0130-KUM-Nagahama,num_filter,2
20191119T0130-KUM-Nagahama,filter_prod_name,Sterivex-HV
20191119T0130-KUM-Nagahama,samp_store_temp,-20
20191119T0130-KUM-Nagahama,samp_store_sol,RNAlater
20191120T0610-AKU-Hiai,samp_name,20191120T0610-AKU-Hiai
20191120T0610-AKU-Hiai,project_name,ANEMONE 2020KibanS
20191120T0610-AKU-Hiai,correspondence,Yasuhisa Henmi
20191120T0610-AKU-Hiai,worldmesh,20483063
20191120T0610-AKU-Hiai,lat_lon,32.54166667 130.43750000
20191120T0610-AKU-Hiai,samp_taxon_id,metagenome
20191120T0610-AKU-Hiai,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20191120T0610-AKU-Hiai,collection_date,2019-11-20T15:10:00+09:00
20191120T0610-AKU-Hiai,collection_date_local,2019-11-20T15:10:00+09:00
20191120T0610-AKU-Hiai,collection_date_utc,2019-11-20T06:10:00Z
20191120T0610-AKU-Hiai,samp_size,2000
20191120T0610-AKU-Hiai,size_frac_low,0.45
20191120T0610-AKU-Hiai,num_filter,2
20191120T0610-AKU-Hiai,filter_prod_name,Sterivex-HV
20191120T0610-AKU-Hiai,samp_store_temp,-20
20191120T0610-AKU-Hiai,samp_store_sol,RNAlater
20191122T0205-OCF-Kayo,samp_name,20191122T0205-OCF-Kayo
20191122T0205-OCF-Kayo,project_name,ANEMONE 2020KibanS
20191122T0205-OCF-Kayo,correspondence,Shin-ichiro Oka
20191122T0205-OCF-Kayo,worldmesh,20392860
20191122T0205-OCF-Kayo,lat_lon,26.54166667 128.06250000
20191122T0205-OCF-Kayo,samp_taxon_id,metagenome
20191122T0205-OCF-Kayo,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20191122T0205-OCF-Kayo,collection_date,2019-11-22T11:05:00+09:00
20191122T0205-OCF-Kayo,collection_date_local,2019-11-22T11:05:00+09:00
20191122T0205-OCF-Kayo,collection_date_utc,2019-11-22T02:05:00Z
20191122T0205-OCF-Kayo,samp_size,2000
20191122T0205-OCF-Kayo,size_frac_low,0.45
20191122T0205-OCF-Kayo,num_filter,2
20191122T0205-OCF-Kayo,filter_prod_name,Sterivex-HV
20191122T0205-OCF-Kayo,samp_store_temp,-20
20191122T0205-OCF-Kayo,samp_store_sol,RNAlater
20191122T0530-OCF-Bise,samp_name,20191122T0530-OCF-Bise
20191122T0530-OCF-Bise,project_name,ANEMONE 2020KibanS
20191122T0530-OCF-Bise,correspondence,Shin-ichiro Oka
20191122T0530-OCF-Bise,worldmesh,20402707
20191122T0530-OCF-Bise,lat_lon,26.70833333 127.93750000
20191122T0530-OCF-Bise,samp_taxon_id,metagenome
20191122T0530-OCF-Bise,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20191122T0530-OCF-Bise,collection_date,2019-11-22T14:30:00+09:00
20191122T0530-OCF-Bise,collection_date_local,2019-11-22T14:30:00+09:00
20191122T0530-OCF-Bise,collection_date_utc,2019-11-22T05:30:00Z
20191122T0530-OCF-Bise,samp_size,2000
20191122T0530-OCF-Bise,size_frac_low,0.45
20191122T0530-OCF-Bise,num_filter,2
20191122T0530-OCF-Bise,filter_prod_name,Sterivex-HV
20191122T0530-OCF-Bise,samp_store_temp,-20
20191122T0530-OCF-Bise,samp_store_sol,RNAlater
20191126T0115-KUM-Nagahama,samp_name,20191126T0115-KUM-Nagahama
20191126T0115-KUM-Nagahama,project_name,ANEMONE 2020KibanS
20191126T0115-KUM-Nagahama,correspondence,Reiji Masuda
20191126T0115-KUM-Nagahama,worldmesh,20533512
20191126T0115-KUM-Nagahama,lat_lon,35.45833333 135.31250000
20191126T0115-KUM-Nagahama,samp_taxon_id,metagenome
20191126T0115-KUM-Nagahama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20191126T0115-KUM-Nagahama,collection_date,2019-11-26T10:15:00+09:00
20191126T0115-KUM-Nagahama,collection_date_local,2019-11-26T10:15:00+09:00
20191126T0115-KUM-Nagahama,collection_date_utc,2019-11-26T01:15:00Z
20191126T0115-KUM-Nagahama,samp_size,2000
20191126T0115-KUM-Nagahama,size_frac_low,0.45
20191126T0115-KUM-Nagahama,num_filter,2
20191126T0115-KUM-Nagahama,filter_prod_name,Sterivex-HV
20191126T0115-KUM-Nagahama,samp_store_temp,-20
20191126T0115-KUM-Nagahama,samp_store_sol,RNAlater
20191127T0345-AKU-Hiai,samp_name,20191127T0345-AKU-Hiai
20191127T0345-AKU-Hiai,project_name,ANEMONE 2020KibanS
20191127T0345-AKU-Hiai,correspondence,Yasuhisa Henmi
20191127T0345-AKU-Hiai,worldmesh,20483063
20191127T0345-AKU-Hiai,lat_lon,32.54166667 130.43750000
20191127T0345-AKU-Hiai,samp_taxon_id,metagenome
20191127T0345-AKU-Hiai,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20191127T0345-AKU-Hiai,collection_date,2019-11-27T12:45:00+09:00
20191127T0345-AKU-Hiai,collection_date_local,2019-11-27T12:45:00+09:00
20191127T0345-AKU-Hiai,collection_date_utc,2019-11-27T03:45:00Z
20191127T0345-AKU-Hiai,samp_size,2000
20191127T0345-AKU-Hiai,size_frac_low,0.45
20191127T0345-AKU-Hiai,num_filter,2
20191127T0345-AKU-Hiai,filter_prod_name,Sterivex-HV
20191127T0345-AKU-Hiai,samp_store_temp,-20
20191127T0345-AKU-Hiai,samp_store_sol,RNAlater
20191129T0116-SZW-Marutamae,samp_name,20191129T0116-SZW-Marutamae
20191129T0116-SZW-Marutamae,project_name,ANEMONE 2020KibanS
20191129T0116-SZW-Marutamae,correspondence,Akihiro Dazai
20191129T0116-SZW-Marutamae,worldmesh,20574173
20191129T0116-SZW-Marutamae,lat_lon,38.62500000 141.43750000
20191129T0116-SZW-Marutamae,samp_taxon_id,metagenome
20191129T0116-SZW-Marutamae,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20191129T0116-SZW-Marutamae,collection_date,2019-11-29T10:16:00+09:00
20191129T0116-SZW-Marutamae,collection_date_local,2019-11-29T10:16:00+09:00
20191129T0116-SZW-Marutamae,collection_date_utc,2019-11-29T01:16:00Z
20191129T0116-SZW-Marutamae,samp_size,2000
20191129T0116-SZW-Marutamae,size_frac_low,0.45
20191129T0116-SZW-Marutamae,num_filter,2
20191129T0116-SZW-Marutamae,filter_prod_name,Sterivex-HV
20191129T0116-SZW-Marutamae,samp_store_temp,-20
20191129T0116-SZW-Marutamae,samp_store_sol,RNAlater
20191129T0207-SZW-Takihama,samp_name,20191129T0207-SZW-Takihama
20191129T0207-SZW-Takihama,project_name,ANEMONE 2020KibanS
20191129T0207-SZW-Takihama,correspondence,Akihiro Dazai
20191129T0207-SZW-Takihama,worldmesh,20574173
20191129T0207-SZW-Takihama,lat_lon,38.62500000 141.43750000
20191129T0207-SZW-Takihama,samp_taxon_id,metagenome
20191129T0207-SZW-Takihama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20191129T0207-SZW-Takihama,collection_date,2019-11-29T11:07:00+09:00
20191129T0207-SZW-Takihama,collection_date_local,2019-11-29T11:07:00+09:00
20191129T0207-SZW-Takihama,collection_date_utc,2019-11-29T02:07:00Z
20191129T0207-SZW-Takihama,samp_size,2000
20191129T0207-SZW-Takihama,size_frac_low,0.45
20191129T0207-SZW-Takihama,num_filter,2
20191129T0207-SZW-Takihama,filter_prod_name,Sterivex-HV
20191129T0207-SZW-Takihama,samp_store_temp,-20
20191129T0207-SZW-Takihama,samp_store_sol,RNAlater
20191202T2344-FRA-SetonaikaiWest,samp_name,20191202T2344-FRA-SetonaikaiWest
20191202T2344-FRA-SetonaikaiWest,project_name,ANEMONE 2020KibanS
20191202T2344-FRA-SetonaikaiWest,correspondence,Masakazu Hori
20191202T2344-FRA-SetonaikaiWest,worldmesh,20513232
20191202T2344-FRA-SetonaikaiWest,lat_lon,34.29166667 132.31250000
20191202T2344-FRA-SetonaikaiWest,samp_taxon_id,metagenome
20191202T2344-FRA-SetonaikaiWest,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20191202T2344-FRA-SetonaikaiWest,collection_date,2019-12-03T8:44:00+09:00
20191202T2344-FRA-SetonaikaiWest,collection_date_local,2019-12-03T8:44:00+09:00
20191202T2344-FRA-SetonaikaiWest,collection_date_utc,2019-12-02T23:44:00Z
20191202T2344-FRA-SetonaikaiWest,samp_size,2000
20191202T2344-FRA-SetonaikaiWest,size_frac_low,0.45
20191202T2344-FRA-SetonaikaiWest,num_filter,2
20191202T2344-FRA-SetonaikaiWest,filter_prod_name,Sterivex-HV
20191202T2344-FRA-SetonaikaiWest,samp_store_temp,-20
20191202T2344-FRA-SetonaikaiWest,samp_store_sol,RNAlater
20191203T0345-AKU-Hiai,samp_name,20191203T0345-AKU-Hiai
20191203T0345-AKU-Hiai,project_name,ANEMONE 2020KibanS
20191203T0345-AKU-Hiai,correspondence,Yasuhisa Henmi
20191203T0345-AKU-Hiai,worldmesh,20483063
20191203T0345-AKU-Hiai,lat_lon,32.54166667 130.43750000
20191203T0345-AKU-Hiai,samp_taxon_id,metagenome
20191203T0345-AKU-Hiai,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20191203T0345-AKU-Hiai,collection_date,2019-12-03T12:45:00+09:00
20191203T0345-AKU-Hiai,collection_date_local,2019-12-03T12:45:00+09:00
20191203T0345-AKU-Hiai,collection_date_utc,2019-12-03T03:45:00Z
20191203T0345-AKU-Hiai,samp_size,2000
20191203T0345-AKU-Hiai,size_frac_low,0.45
20191203T0345-AKU-Hiai,num_filter,2
20191203T0345-AKU-Hiai,filter_prod_name,Sterivex-HV
20191203T0345-AKU-Hiai,samp_store_temp,-20
20191203T0345-AKU-Hiai,samp_store_sol,RNAlater
20191204T0130-KUM-Nagahama,samp_name,20191204T0130-KUM-Nagahama
20191204T0130-KUM-Nagahama,project_name,ANEMONE 2020KibanS
20191204T0130-KUM-Nagahama,correspondence,Reiji Masuda
20191204T0130-KUM-Nagahama,worldmesh,20533512
20191204T0130-KUM-Nagahama,lat_lon,35.45833333 135.31250000
20191204T0130-KUM-Nagahama,samp_taxon_id,metagenome
20191204T0130-KUM-Nagahama,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20191204T0130-KUM-Nagahama,collection_date,2019-12-04T10:30:00+09:00
20191204T0130-KUM-Nagahama,collection_date_local,2019-12-04T10:30:00+09:00
20191204T0130-KUM-Nagahama,collection_date_utc,2019-12-04T01:30:00Z
20191204T0130-KUM-Nagahama,samp_size,2000
20191204T0130-KUM-Nagahama,size_frac_low,0.45
20191204T0130-KUM-Nagahama,num_filter,2
20191204T0130-KUM-Nagahama,filter_prod_name,Sterivex-HV
20191204T0130-KUM-Nagahama,samp_store_temp,-20
20191204T0130-KUM-Nagahama,samp_store_sol,RNAlater
20191204T0407-RUI-Iriomote,samp_name,20191204T0407-RUI-Iriomote
20191204T0407-RUI-Iriomote,project_name,ANEMONE 2020KibanS
20191204T0407-RUI-Iriomote,correspondence,Tadashi Kajita
20191204T0407-RUI-Iriomote,worldmesh,20362356
20191204T0407-RUI-Iriomote,lat_lon,24.45833333 123.81250000
20191204T0407-RUI-Iriomote,samp_taxon_id,metagenome
20191204T0407-RUI-Iriomote,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20191204T0407-RUI-Iriomote,collection_date,2019-12-04T13:07:00+09:00
20191204T0407-RUI-Iriomote,collection_date_local,2019-12-04T13:07:00+09:00
20191204T0407-RUI-Iriomote,collection_date_utc,2019-12-04T04:07:00Z
20191204T0407-RUI-Iriomote,samp_size,2000
20191204T0407-RUI-Iriomote,size_frac_low,0.45
20191204T0407-RUI-Iriomote,num_filter,2
20191204T0407-RUI-Iriomote,filter_prod_name,Sterivex-HV
20191204T0407-RUI-Iriomote,samp_store_temp,-20
20191204T0407-RUI-Iriomote,samp_store_sol,RNAlater
20191205T0600-AMS-Asamushi,samp_name,20191205T0600-AMS-Asamushi
20191205T0600-AMS-Asamushi,project_name,ANEMONE 2020KibanS
20191205T0600-AMS-Asamushi,correspondence,Hirokazu Abe
20191205T0600-AMS-Asamushi,worldmesh,20614026
20191205T0600-AMS-Asamushi,lat_lon,40.87500000 140.81250000
20191205T0600-AMS-Asamushi,samp_taxon_id,metagenome
20191205T0600-AMS-Asamushi,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20191205T0600-AMS-Asamushi,collection_date,2019-12-05T15:00:00+09:00
20191205T0600-AMS-Asamushi,collection_date_local,2019-12-05T15:00:00+09:00
20191205T0600-AMS-Asamushi,collection_date_utc,2019-12-05T06:00:00Z
20191205T0600-AMS-Asamushi,samp_size,2000
20191205T0600-AMS-Asamushi,size_frac_low,0.45
20191205T0600-AMS-Asamushi,num_filter,2
20191205T0600-AMS-Asamushi,filter_prod_name,Sterivex-HV
20191205T0600-AMS-Asamushi,samp_store_temp,-20
20191205T0600-AMS-Asamushi,samp_store_sol,RNAlater
20191206T0110-TSD-Komakibashi,samp_name,20191206T0110-TSD-Komakibashi
20191206T0110-TSD-Komakibashi,project_name,ANEMONE 2020KibanS
20191206T0110-TSD-Komakibashi,correspondence,Kenta Tanaka
20191206T0110-TSD-Komakibashi,worldmesh,20543842
20191206T0110-TSD-Komakibashi,lat_lon,36.37500000 138.31250000
20191206T0110-TSD-Komakibashi,samp_taxon_id,metagenome
20191206T0110-TSD-Komakibashi,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20191206T0110-TSD-Komakibashi,collection_date,2019-12-06T10:10:00+09:00
20191206T0110-TSD-Komakibashi,collection_date_local,2019-12-06T10:10:00+09:00
20191206T0110-TSD-Komakibashi,collection_date_utc,2019-12-06T01:10:00Z
20191206T0110-TSD-Komakibashi,samp_size,1950
20191206T0110-TSD-Komakibashi,size_frac_low,0.45
20191206T0110-TSD-Komakibashi,num_filter,2
20191206T0110-TSD-Komakibashi,filter_prod_name,Sterivex-HV
20191206T0110-TSD-Komakibashi,samp_store_temp,-20
20191206T0110-TSD-Komakibashi,samp_store_sol,RNAlater
20191208T2351-FRA-SetonaikaiWest,samp_name,20191208T2351-FRA-SetonaikaiWest
20191208T2351-FRA-SetonaikaiWest,project_name,ANEMONE 2020KibanS
20191208T2351-FRA-SetonaikaiWest,correspondence,Masakazu Hori
20191208T2351-FRA-SetonaikaiWest,worldmesh,20513232
20191208T2351-FRA-SetonaikaiWest,lat_lon,34.29166667 132.31250000
20191208T2351-FRA-SetonaikaiWest,samp_taxon_id,metagenome
20191208T2351-FRA-SetonaikaiWest,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20191208T2351-FRA-SetonaikaiWest,collection_date,2019-12-09T8:51:00+09:00
20191208T2351-FRA-SetonaikaiWest,collection_date_local,2019-12-09T8:51:00+09:00
20191208T2351-FRA-SetonaikaiWest,collection_date_utc,2019-12-08T23:51:00Z
20191208T2351-FRA-SetonaikaiWest,samp_size,2000
20191208T2351-FRA-SetonaikaiWest,size_frac_low,0.45
20191208T2351-FRA-SetonaikaiWest,num_filter,2
20191208T2351-FRA-SetonaikaiWest,filter_prod_name,Sterivex-HV
20191208T2351-FRA-SetonaikaiWest,samp_store_temp,-20
20191208T2351-FRA-SetonaikaiWest,samp_store_sol,RNAlater
20191208T2351-FRA-SetonaikaiWest-NC,samp_name,20191208T2351-FRA-SetonaikaiWest-NC
20191208T2351-FRA-SetonaikaiWest-NC,project_name,ANEMONE 2020KibanS
20191208T2351-FRA-SetonaikaiWest-NC,correspondence,Masakazu Hori
20191208T2351-FRA-SetonaikaiWest-NC,samp_taxon_id,blank sample
20191208T2351-FRA-SetonaikaiWest-NC,samp_collec_device,bucket
20191208T2351-FRA-SetonaikaiWest-NC,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20191208T2351-FRA-SetonaikaiWest-NC,collection_date,2019-12-09T8:51:00+09:00
20191208T2351-FRA-SetonaikaiWest-NC,collection_date_local,2019-12-09T8:51:00+09:00
20191208T2351-FRA-SetonaikaiWest-NC,collection_date_utc,2019-12-08T23:51:00Z
20191208T2351-FRA-SetonaikaiWest-NC,temp,14.5
20191208T2351-FRA-SetonaikaiWest-NC,salinity,2.84
20191208T2351-FRA-SetonaikaiWest-NC,samp_size,500
20191208T2351-FRA-SetonaikaiWest-NC,size_frac_low,0.45
20191208T2351-FRA-SetonaikaiWest-NC,num_filter,1
20191208T2351-FRA-SetonaikaiWest-NC,filter_prod_name,Sterivex-HV
20191208T2351-FRA-SetonaikaiWest-NC,samp_store_temp,-20
20191208T2351-FRA-SetonaikaiWest-NC,samp_store_sol,RNAlater
20191209T0615-OCF-Bise,samp_name,20191209T0615-OCF-Bise
20191209T0615-OCF-Bise,project_name,ANEMONE 2020KibanS
20191209T0615-OCF-Bise,correspondence,Shin-ichiro Oka
20191209T0615-OCF-Bise,worldmesh,20402707
20191209T0615-OCF-Bise,lat_lon,26.70833333 127.93750000
20191209T0615-OCF-Bise,samp_taxon_id,metagenome
20191209T0615-OCF-Bise,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20191209T0615-OCF-Bise,collection_date,2019-12-09T15:15:00+09:00
20191209T0615-OCF-Bise,collection_date_local,2019-12-09T15:15:00+09:00
20191209T0615-OCF-Bise,collection_date_utc,2019-12-09T06:15:00Z
20191209T0615-OCF-Bise,samp_size,2000
20191209T0615-OCF-Bise,size_frac_low,0.45
20191209T0615-OCF-Bise,num_filter,2
20191209T0615-OCF-Bise,filter_prod_name,Sterivex-HV
20191209T0615-OCF-Bise,samp_store_temp,-20
20191209T0615-OCF-Bise,samp_store_sol,RNAlater
20191209T0755-OCF-Kayo,samp_name,20191209T0755-OCF-Kayo
20191209T0755-OCF-Kayo,project_name,ANEMONE 2020KibanS
20191209T0755-OCF-Kayo,correspondence,Shin-ichiro Oka
20191209T0755-OCF-Kayo,worldmesh,20392860
20191209T0755-OCF-Kayo,lat_lon,26.54166667 128.06250000
20191209T0755-OCF-Kayo,samp_taxon_id,metagenome
20191209T0755-OCF-Kayo,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20191209T0755-OCF-Kayo,collection_date,2019-12-09T16:55:00+09:00
20191209T0755-OCF-Kayo,collection_date_local,2019-12-09T16:55:00+09:00
20191209T0755-OCF-Kayo,collection_date_utc,2019-12-09T07:55:00Z
20191209T0755-OCF-Kayo,samp_size,1600
20191209T0755-OCF-Kayo,size_frac_low,0.45
20191209T0755-OCF-Kayo,num_filter,2
20191209T0755-OCF-Kayo,filter_prod_name,Sterivex-HV
20191209T0755-OCF-Kayo,samp_store_temp,-20
20191209T0755-OCF-Kayo,samp_store_sol,RNAlater
20191210T0050-KUM-Otomi-Surface,samp_name,20191210T0050-KUM-Otomi-Surface
20191210T0050-KUM-Otomi-Surface,project_name,ANEMONE 2020KibanS
20191210T0050-KUM-Otomi-Surface,correspondence,Reiji Masuda
20191210T0050-KUM-Otomi-Surface,worldmesh,20533524
20191210T0050-KUM-Otomi-Surface,lat_lon,35.54166667 135.56250000
20191210T0050-KUM-Otomi-Surface,samp_taxon_id,metagenome
20191210T0050-KUM-Otomi-Surface,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20191210T0050-KUM-Otomi-Surface,collection_date,2019-12-10T9:50:00+09:00
20191210T0050-KUM-Otomi-Surface,collection_date_local,2019-12-10T9:50:00+09:00
20191210T0050-KUM-Otomi-Surface,collection_date_utc,2019-12-10T00:50:00Z
20191210T0050-KUM-Otomi-Surface,samp_size,2000
20191210T0050-KUM-Otomi-Surface,size_frac_low,0.45
20191210T0050-KUM-Otomi-Surface,num_filter,2
20191210T0050-KUM-Otomi-Surface,filter_prod_name,Sterivex-HV
20191210T0050-KUM-Otomi-Surface,samp_store_temp,-20
20191210T0050-KUM-Otomi-Surface,samp_store_sol,RNAlater
20191210T0210-KUM-Otomi-Bottom,samp_name,20191210T0210-KUM-Otomi-Bottom
20191210T0210-KUM-Otomi-Bottom,project_name,ANEMONE 2020KibanS
20191210T0210-KUM-Otomi-Bottom,correspondence,Reiji Masuda
20191210T0210-KUM-Otomi-Bottom,worldmesh,20533524
20191210T0210-KUM-Otomi-Bottom,lat_lon,35.54166667 135.56250000
20191210T0210-KUM-Otomi-Bottom,samp_taxon_id,metagenome
20191210T0210-KUM-Otomi-Bottom,samp_mat_process,"filtering water, adding RNAlater to the filter, storing in freezer"
20191210T0210-KUM-Otomi-Bottom,collection_date,2019-12-10T11:10:00+09:00
20191210T0210-KUM-Otomi-Bottom,collection_date_local,2019-12-10T11:10:00+09:00
20191210T0210-KUM-Otomi-Bottom,collection_date_utc,2019-12-10T02:10:00Z
20191210T0210-KUM-Otomi-Bottom,samp_size,2000
20191210T0210-KUM-Otomi-Bottom,size_frac_low,0.45
